object_id,title,period,type,material,description,dimensions,museum,location,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,object id,period_dynasty,period_century
1976/10/15,鱼缸,公元16世纪-1573~1573-明,明代陶瓷（1368-1644）,瓷,未知,总体尺寸：14 1/2 x 16英寸（36.83 x 40.64厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4146/fishbowl?ctx=e40665cf4773f7d453f46ee7554694e282fa92fe&idx=1504,https://art.nelson-atkins.org/internal/media/dispatcher/17268/full,images\nelson-atkins\1504.jpg,布朗森·特雷弗（Bronson Trevor）赠送的礼物，以纪念他的父亲约翰·B。特雷弗,1976/10/15,2026/5/3,1070,未知,未知
F88-44/51,空陷阱岛抓捕恶棍白菊花（小五起义第二集）,公元19世纪末~公元20世纪初-1868~1933-清/现代,版画，清朝（1644-1911）,木版印刷;纸上的墨水和颜色（一些是手工着色的）,以军事爱情为特色的歌剧在古代中国非常时尚，印刷厂制作的大型印刷品也满足了大众的需求。作为当今的行动电影，英雄和恶棍代表着善良和魔鬼，通过人物的行为来塑造人物。这两部歌剧故事都是基于流行小说，而这些小说又参考了现实的历史事件。今天，这些小说仍然是许多中国电视和电影的基础。,总体尺寸：23 3/8 x 41 7/8英寸（59.37 x 106.36厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4155/seizing-the-villain-baijuhua-at-the-empty-trap-island-epis?ctx=e40665cf4773f7d453f46ee7554694e282fa92fe&idx=1505,https://art.nelson-atkins.org/internal/media/dispatcher/63823/full,images\nelson-atkins\1505.jpg,劳伦斯・西克门遗赠 / 史克门遗赠,F88-44/51,2026/5/3,1071,未知,19世纪
35-211,包装器,公元18世纪初-1701~1733-清,纺织，清朝（1644-1911）,锦缎,未知,总体尺寸：26 1/2 x 27英寸（67.31 x 68.58厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4169/wrapper?ctx=e40665cf4773f7d453f46ee7554694e282fa92fe&idx=1506,https://art.nelson-atkins.org/internal/media/dispatcher/13705/full,images/nelson-atkins/35-211.jpg,购买：威廉・罗克希尔・尼尔森信托,35-211,2026/5/3,1072,未知,18世纪
F98-32/262,带盖容器,未知,装饰艺术,Ivory,未知,总体尺寸：1 x 1 5/8英寸（2.54 x 4.14厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4184/lidded-container?ctx=e40665cf4773f7d453f46ee7554694e282fa92fe&idx=1507,https://art.nelson-atkins.org/internal/media/dispatcher/66462/full,images\nelson-atkins\1507.jpg,卢米斯家族纪念玛丽·加里·卢米斯的礼物,F98-32/262,2026/5/3,1073,未知,未知
F88-43/37,在桥上见面,公元19世纪-1801~1900-清,绘画，清朝（1644-1911）,墨水在纸上,未知,总体尺寸：14 1/2 x 1/2 1/2英寸（36.83 x 31.75厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4189/meeting-at-a-bridge?ctx=e40665cf4773f7d453f46ee7554694e282fa92fe&idx=1508,,,劳伦斯・西克门遗赠 / 史克门遗赠,F88-43/37,2026/5/3,1074,未知,19世纪
33-806/1,宫廷项链,公元17世纪~公元20世纪-1644~1911-清,珠宝，清朝（1644-1911）,象牙、玻璃、丝绸和金属,宫廷项链兼具帝国标志和个人装饰的功能。项链的材质可以从华丽的鱼叉到卑微的植物种子，具体取决于主人的等级和佩戴的目的。这条项链，珍珠上镶着人物和图案，表面上镶嵌着图案和图案，可能属于中级官员。,总体尺寸：60英寸（152.4厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4209/court-necklace?ctx=e40665cf4773f7d453f46ee7554694e282fa92fe&idx=1511,https://art.nelson-atkins.org/internal/media/dispatcher/68621/full,images\nelson-atkins\1511.jpg,购买：威廉・罗克希尔・尼尔森信托,33-806/1,2026/5/3,1075,清,未知
54-47,粉色锦缎,公元18世纪-1701~1800-清,纺织，清朝（1644-1911）,锦缎,未知,总体尺寸：29 x 77英寸（73.66 x 195.58厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4210/pink-brocade?ctx=26274a7df158a07ccab7832ccf6c05350ce77edc&idx=1512,https://art.nelson-atkins.org/internal/media/dispatcher/14820/full,images/nelson-atkins/54-47.jpg,购买：威廉・罗克希尔・尼尔森信托,54-47,2026/5/3,1076,未知,18世纪
F88-43/106,云雾山中的人物,公元19世纪-1801~1900-清,绘画，清朝（1644-1911）,墨水在纸上,未知,总尺寸：27 15/16 × 17 1/16英寸（70.96 × 43.34厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4211/figures-in-cloudy-mountains?ctx=26274a7df158a07ccab7832ccf6c05350ce77edc&idx=1513,,,劳伦斯・西克门遗赠 / 史克门遗赠,F88-43/106,2026/5/3,1077,未知,19世纪
R64-10,皮革袋与火石和朋克,公元19世纪-1801~1900-清,装饰艺术，清朝（1644-1911）,皮革配黄铜,未知,总体尺寸：3 1/4 x 1 7/8英寸（8.26 x 4.76厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4214/leather-pouch-with-flint-and-punk?ctx=26274a7df158a07ccab7832ccf6c05350ce77edc&idx=1515,https://art.nelson-atkins.org/internal/media/dispatcher/107046/full,images/nelson-atkins/R64-10.jpg,阿瑟·F夫人的礼物Peine,R64-10,2026/5/3,1078,未知,19世纪
F63-10/11,杯子,公元17世纪~公元20世纪-1644~1911-清,清朝陶瓷（1644-1911）,釉下蓝色瓷器,未知,总体尺寸：4 5/8 x 5 1/4英寸（11.75 x 13.34厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4288/tazza-cup?ctx=26274a7df158a07ccab7832ccf6c05350ce77edc&idx=1521,https://art.nelson-atkins.org/internal/media/dispatcher/49816/full,images\nelson-atkins\1521.jpg,露丝·M的遗产洛克,F63-10/11,2026/5/3,1079,清,未知
F98-32/143,女性站立,公元19世纪末-1868~1900-清,鼻烟壶，清朝（1644-1911）,Ivory,未知,总体：3 3/8 x 1 1/4 x 3/4英寸（8.56 x 3.18 x 1.91厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4295/female-figure-with-stand?ctx=26274a7df158a07ccab7832ccf6c05350ce77edc&idx=1522,https://art.nelson-atkins.org/internal/media/dispatcher/64534/full,images\nelson-atkins\1522.jpg,卢米斯家族纪念玛丽·加里·卢米斯的礼物,F98-32/143,2026/5/3,1080,未知,19世纪
35-91,Guei,公元前15世纪~公元前11世纪-1500~1045-商,商朝雕塑（公元前1500-1045年）,石灰化白色大理石,未知,总体：3 x 1/8 x 14英寸（7.62 x 0.32 x 35.56厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4297/guei?ctx=cc738bb8c82a2db96a483685a987e23a63f12cd7&idx=1524,https://art.nelson-atkins.org/internal/media/dispatcher/34973/full,images/nelson-atkins/35-91.jpg,购买：威廉・罗克希尔・尼尔森信托,35-91,2026/5/3,1081,商,未知
"55-3/142 A,B",晚餐服务的带盖糖碗,公元18世纪-1770~1785-清,陶瓷，中国出口,瓷,未知,总体：2 3/8英寸（6.03厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4302/lidded-sugar-bowl-from-dinner-service?ctx=cc738bb8c82a2db96a483685a987e23a63f12cd7&idx=1525,https://art.nelson-atkins.org/internal/media/dispatcher/16786/full,images\nelson-atkins\1525.jpg,海伦娜·伍尔沃斯·麦肯系列，温菲尔德基金会的礼物,"55-3/142 A,B",2026/5/3,1082,未知,未知
35-121/2,花瓶,公元10世纪~公元13世纪-960~1279-宋,玻璃，宋（960-1279）,玻璃,未知,总体：2 1/4 x 1 1/4英寸（5.72 x 3.18厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4304/vase?ctx=cc738bb8c82a2db96a483685a987e23a63f12cd7&idx=1527,https://art.nelson-atkins.org/internal/media/dispatcher/122011/full,images\nelson-atkins\1527.jpg,购买：威廉・罗克希尔・尼尔森信托,35-121/2,2026/5/3,1083,宋,未知
R68-10/16,汤匙,公元19世纪中叶-1834~1866-清,陶瓷，中国出口,瓷,未知,未知,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4315/soup-spoon?ctx=cc738bb8c82a2db96a483685a987e23a63f12cd7&idx=1528,https://art.nelson-atkins.org/internal/media/dispatcher/21616/full,images\nelson-atkins\1528.jpg,海伦·希尔（Helen Hill）和沃尔特·鲁特三世（Walter Root III）的礼物，以纪念他们的母亲海伦·鲁特（Helen Root）,R68-10/16,2026/5/3,1084,未知,19世纪
35-167,Portrait of a Lady,公元17世纪-1601~1700-明/清,卷轴、绘画,悬挂卷轴;丝绸上的墨水和色彩,这幅画以其独特的面部特征和自信的姿态，可能是受家人委托的现实女性的特征。许多年长的中国女性穿着深色夹克象征着她们的地位。夹克上的丝绸花卉图案和金色纽扣美化了她的服装，凸显了令人瞩目的目光。她身后有青铜器和漆器，还有传统的拿着项链的方式，表明她来自富裕的家庭。,总尺寸：25 1/4 × 48 1/4英寸（64.14 × 122.56厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4322/portrait-of-a-lady?ctx=cc738bb8c82a2db96a483685a987e23a63f12cd7&idx=1530,https://art.nelson-atkins.org/internal/media/dispatcher/154583/full,images/nelson-atkins/35-167.jpg,购买：威廉・罗克希尔・尼尔森信托,35-167,2026/5/3,1085,未知,17世纪
55-3/81,发球杯,公元18世纪-1785~1785-清,陶瓷，中国出口,瓷,未知,总体：4 1/4英寸（10.8厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4340/cup-from-service?ctx=cc738bb8c82a2db96a483685a987e23a63f12cd7&idx=1531,https://art.nelson-atkins.org/internal/media/dispatcher/3456/full,images\nelson-atkins\1531.jpg,海伦娜·伍尔沃斯·麦肯系列，温菲尔德基金会的礼物,55-3/81,2026/5/3,1086,未知,未知
33-1478,女侍从墓像,公元6世纪~公元7世纪-581~618-隋,隋朝雕塑（公元581-618年）,彩色木材,未知,总体：18 1/2英寸（46.99厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4341/tomb-figurine-of-female-attendant?ctx=cc738bb8c82a2db96a483685a987e23a63f12cd7&idx=1532,https://art.nelson-atkins.org/internal/media/dispatcher/34956/full,images/nelson-atkins/33-1478.jpg,购买：威廉・罗克希尔・尼尔森信托,33-1478,2026/5/3,1087,隋,未知
F97-37/9,板球筒,公元17世纪~公元20世纪-1644~1911-清,装饰艺术，清朝（1644-1911）,Ivory,未知,总体尺寸：3/8 x 5 3/8英寸（0.94 x 13.64厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4365/cricket-tongs?ctx=cc738bb8c82a2db96a483685a987e23a63f12cd7&idx=1533,https://art.nelson-atkins.org/internal/media/dispatcher/32823/full,images\nelson-atkins\1533.jpg,贝蒂·布雷斯·鲁兰的礼物,F97-37/9,2026/5/3,1088,清,未知
F88-40/48 G,半宝石,公元前3世纪-220~206-汉,珠宝，汉（公元前206年- 220 CE）,半宝石,未知,总体尺寸：5/8 x 7/16英寸（1.59 x 1.11厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4389/semiprecious-stone?ctx=aee948e18aa9dc01dd03c38081930a324743cd6a&idx=1537,https://art.nelson-atkins.org/internal/media/dispatcher/68717/full,images\nelson-atkins\1537.jpg,劳伦斯・西克门遗赠 / 史克门遗赠,F88-40/48 G,2026/5/3,1089,汉,未知
55-3/139 B,来自Service的叶子形碟,公元18世纪-1770~1785-清,陶瓷，中国出口,瓷,未知,总体：7 1/2英寸（19.05厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4397/leafshaped-saucer-from-service?ctx=aee948e18aa9dc01dd03c38081930a324743cd6a&idx=1538,https://art.nelson-atkins.org/internal/media/dispatcher/14762/full,images\nelson-atkins\1538.jpg,海伦娜·伍尔沃斯·麦肯系列，温菲尔德基金会的礼物,55-3/139 B,2026/5/3,1090,未知,未知
1964/2/2,容器到茎杯,公元14世纪~公元17世纪-1368~1644-明,明代装饰艺术（1368-1644）,漆器和黄铜,未知,总体尺寸：5 3/8 x 7 1/4英寸（13.65 x 18.42厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4406/container-to-stem-cup?ctx=aee948e18aa9dc01dd03c38081930a324743cd6a&idx=1539,https://art.nelson-atkins.org/internal/media/dispatcher/59236/full,images\nelson-atkins\1539.jpg,购买：威廉・罗克希尔・尼尔森信托,1964/2/2,2026/5/3,1091,明,未知
F88-40/37 B,玛瑙戒指,公元前5世纪~公元前3世纪-480~221-战国,珠宝，春秋时期（公元前480-221年）,玛瑙,未知,总体：1/4 x 2 15/16英寸（0.64 x 7.46厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4410/agate-ring?ctx=aee948e18aa9dc01dd03c38081930a324743cd6a&idx=1540,https://art.nelson-atkins.org/internal/media/dispatcher/68673/full,images\nelson-atkins\1540.jpg,劳伦斯・西克门遗赠 / 史克门遗赠,F88-40/37 B,2026/5/3,1092,战国,未知
F98-32/229,带勺子和塞子的鼻烟壶,公元19世纪-1801~1900-清,鼻烟壶，清朝（1644-1911）,玛瑙和象牙,未知,总体：2 1/4 x 1 3/4 x 3/4英寸（5.72 x 4.45 x 1.91厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4423/snuff-bottle-with-spoon-and-stopper?ctx=aee948e18aa9dc01dd03c38081930a324743cd6a&idx=1541,https://art.nelson-atkins.org/internal/media/dispatcher/17637/full,images\nelson-atkins\1541.jpg,卢米斯家族纪念玛丽·加里·卢米斯的礼物,F98-32/229,2026/5/3,1093,未知,19世纪
F98-32/230,带勺子和塞子的鼻烟壶,公元19世纪-1821~1850-清,鼻烟壶，清朝（1644-1911）,玻璃、玉和象牙,未知,总尺寸：2 3/4 × 1 3/4 × 1 1/2英寸（6.99 × 4.45 × 3.81厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4424/snuff-bottle-with-spoon-and-stopper?ctx=aee948e18aa9dc01dd03c38081930a324743cd6a&idx=1542,https://art.nelson-atkins.org/internal/media/dispatcher/62824/full,images\nelson-atkins\1542.jpg,卢米斯家族纪念玛丽·加里·卢米斯的礼物,F98-32/230,2026/5/3,1094,未知,未知
35-75,勺子,公元前3世纪-300~300-周,青铜器，青铜器，青铜器（公元前480-221年）,青铜镶银,未知,整体尺寸：8 3/8 × 1 3/4英寸（21.27 × 4.45厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4436/spoon?ctx=aee948e18aa9dc01dd03c38081930a324743cd6a&idx=1546,https://art.nelson-atkins.org/internal/media/dispatcher/46036/full,images/nelson-atkins/35-75.jpg,购买：威廉・罗克希尔・尼尔森信托,35-75,2026/5/3,1095,元,未知
F98-32/202,鼻烟壶,公元20世纪-1972~1972-现代,鼻烟壶,瓷,未知,总体：2 3/4 x 1 1/2 x 7/8英寸（6.99 x 3.81 x 2.21厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4442/snuff-bottle?ctx=080ddc920add31bb7fb34dd2e043f728b8407e0e&idx=1548,https://art.nelson-atkins.org/internal/media/dispatcher/11262/full,images\nelson-atkins\1548.jpg,卢米斯家族纪念玛丽·加里·卢米斯的礼物,F98-32/202,2026/5/3,1096,未知,未知
82-21/3,粮仓坟墓模型,公元1世纪~公元3世纪-25~220-东汉/汉,陶瓷，东汉（公元25-220年）,釉面陶瓷,未知,总体尺寸：10 1/8 x 6英寸（25.7175 x 15.24厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4450/tomb-model-of-a-granary?ctx=080ddc920add31bb7fb34dd2e043f728b8407e0e&idx=1550,https://art.nelson-atkins.org/internal/media/dispatcher/51164/full,images\nelson-atkins\1550.jpg,海伦·F·夫人的遗产斯宾塞,82-21/3,2026/5/3,1097,东汉,未知
55-3/36,板,公元18世纪-1785~1790-清,陶瓷，中国出口,瓷釉瓷器,未知,总体尺寸：9英寸（22.86厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4451/plate?ctx=080ddc920add31bb7fb34dd2e043f728b8407e0e&idx=1551,https://art.nelson-atkins.org/internal/media/dispatcher/35269/full,images\nelson-atkins\1551.jpg,海伦娜·伍尔沃斯·麦肯系列，温菲尔德基金会的礼物,55-3/36,2026/5/3,1098,未知,未知
55-3/103,来自服务的盘子,公元19世纪-1801~1900-清,陶瓷，中国出口,瓷,未知,总体尺寸：9 3/4英寸（24.77厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4461/plate-from-service?ctx=080ddc920add31bb7fb34dd2e043f728b8407e0e&idx=1552,https://art.nelson-atkins.org/internal/media/dispatcher/14806/full,images\nelson-atkins\1552.jpg,海伦娜·伍尔沃斯·麦肯系列，温菲尔德基金会的礼物,55-3/103,2026/5/3,1099,未知,19世纪
68-16/32,鱼牌匾,公元10世纪~公元13世纪-960~1279-宋,装饰艺术，宋（960-1279）,软玉（玉）,未知,总体尺寸：4 1/8 x 7 3/8英寸（10.48 x 18.73厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4463/fish-plaque?ctx=080ddc920add31bb7fb34dd2e043f728b8407e0e&idx=1554,https://art.nelson-atkins.org/internal/media/dispatcher/57742/full,images\nelson-atkins\1554.jpg,爱丽丝和纳斯里·赫拉马内克的礼物,68-16/32,2026/5/3,1100,宋,未知
F88-43/173,图形研究,公元17世纪~公元20世纪-1644~1911-清,滚动、绘图,墨水在纸上,未知,图像：38 1/2 x 19 7/8英寸（97.79 x 50.48厘米）总体：50 1/4 x 21 3/4英寸（127.64 x 55.25厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4470/figure-studies?ctx=080ddc920add31bb7fb34dd2e043f728b8407e0e&idx=1555,,,劳伦斯・西克门遗赠 / 史克门遗赠,F88-43/173,2026/5/3,1101,清,未知
F88-43/194,莲花王座上的八臂神,公元19世纪-1801~1900-清,绘画，清朝（1644-1911）,墨水在纸上,未知,总体尺寸：47 3/4 x 28 3/8英寸（121.29 x 72.07厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4471/eightarmed-deity-on-lotus-throne?ctx=080ddc920add31bb7fb34dd2e043f728b8407e0e&idx=1556,https://art.nelson-atkins.org/internal/media/dispatcher/145165/full,images\nelson-atkins\1556.jpg,劳伦斯・西克门遗赠 / 史克门遗赠,F88-43/194,2026/5/3,1102,未知,19世纪
F88-43/71,竹杖篮女,公元19世纪-1801~1900-清,绘画，清朝（1644-1911）,墨水在纸上,未知,总体尺寸：21 3/4 x 10 1/4英寸（55.25 x 26.04厘米）,纳尔逊-阿特金斯艺术博物馆,美国堪萨斯城,https://art.nelson-atkins.org/objects/4472/lady-with-bamboo-rod-and-basket?ctx=080ddc920add31bb7fb34dd2e043f728b8407e0e&idx=1557,,,劳伦斯・西克门遗赠 / 史克门遗赠,F88-43/71,2026/5/3,1103,未知,19世纪
